Kernel (drug);Kernel (protein);Kernel (pairwise);Setting;Iteration;Train AUC;Test AUC
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;76;0.9999999104797861;0.7387831176320547
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;77;0.9999999147426535;0.7384818324350401
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;78;0.9999999147426535;0.73851584766721
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;79;0.9999999168740872;0.7385905494837586
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;80;0.9999999168740872;0.7386768092014062
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;81;0.9999999211369545;0.7386423607645474
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;82;0.9999999211369545;0.7390265959953866
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;83;0.9999999275312554;0.7388007577269854
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;84;0.9999999296626891;0.7388368176852869
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;85;0.9999999339255564;0.7387441292100565
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;86;0.9999999360569901;0.7387330911545841
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;87;0.9999999488455921;0.7388960281021615
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;88;0.9999999509770258;0.7390304255248361
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;89;0.9999999531084595;0.7392638015548236
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;90;0.999999955239893;0.7393531976744185
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;91;0.9999999595027604;0.7392827585920085
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;92;0.9999999637656277;0.7391772472579876
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;93;0.9999999637656277;0.7390429884608134
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;94;0.9999999637656277;0.7387627916680529
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;95;0.9999999637656277;0.7387312370385157
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;96;0.9999999637656277;0.7386434004558007
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;97;0.9999999637656277;0.7387895290614499
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;98;0.999999968028495;0.7387004968337936
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;99;0.9999999722913624;0.7389337688946558
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 3;100;0.9999999701599287;0.7391125611338457
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;1;0.7657487387984788;0.5062549811723633
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;2;0.9333666341215003;0.49461997461909746
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;3;0.9718872807628147;0.4838762921841302
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;4;0.9872203207011682;0.47638197252457637
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;5;0.9935125134027467;0.470752455108458
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;6;0.9966742335704918;0.48326766531369747
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;7;0.9982940272597824;0.5024009898964317
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;8;0.9990286901211681;0.5060486902745837
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;9;0.9994366877446994;0.5093200440845274
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;10;0.999710833449348;0.5034771761487489
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;11;0.999847837608779;0.4902060241315369
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;12;0.9999152940300075;0.4881882842388694
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;13;0.9999532048745698;0.4833932391188267
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;14;0.9999728357769685;0.4918558515175344
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;15;0.9999838190073541;0.4878830336857043
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;16;0.9999894594571491;0.496528821406123
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;17;0.9999933520544365;0.49460972879619136
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;18;0.9999949167258952;0.4920715760693313
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;19;0.9999956723477216;0.4847961671625999
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;20;0.9999970004103256;0.48061718338204995
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;21;0.9999976110138217;0.47993858503811226
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;22;0.9999977255019772;0.48117083266615746
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;23;0.9999980308037252;0.4836656905437864
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;24;0.9999983513705606;0.4834590247988273
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;25;0.9999985727143279;0.481765590190949
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;26;0.9999987406302894;0.48064692125828956
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;27;0.9999988703835323;0.481765590190949
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;28;0.9999989772391441;0.4818451827420609
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;29;0.99999903066695;0.4835270595619049
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;30;0.9999990688296685;0.4836594430907949
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;31;0.9999990993598433;0.4822583268083893
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;32;0.9999991604201929;0.48252827925215236
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;33;0.9999992138479988;0.4827097677615557
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;34;0.9999992443781736;0.48314908865591855
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;35;0.999999259643261;0.48321618630104735
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;36;0.9999993436012418;0.48343034898959636
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;37;0.9999993664988728;0.4818454951147104
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;38;0.9999994275592224;0.4821389379817216
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;39;0.999999465721941;0.48214574770548235
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;40;0.9999994809870283;0.4826357354436064
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;41;0.9999995038846594;0.4814199810914588
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;42;0.999999542047378;0.48186892306342854
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;43;0.9999995649450091;0.4822388972295857
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;44;0.9999995802100965;0.4816388918442812
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;45;0.9999996260053586;0.4818491186374455
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;46;0.9999996336379023;0.4820312943666779
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;47;0.9999996794331646;0.4824743012583057
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;48;0.9999996870657083;0.4825627651926655
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;49;0.999999717595883;0.4826276762292473
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;50;0.9999997252284267;0.4830756186087385
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;51;0.999999717595883;0.48260655983813594
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;52;0.9999997481260579;0.4824708651591604
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;53;0.9999997557586016;0.48289812846924973
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;54;0.9999997786562327;0.4829263044822414
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;55;0.9999997939213201;0.48372004338481256
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;56;0.9999997939213201;0.48326460406173155
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;57;0.9999997939213201;0.48309798449044805
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;58;0.9999997939213201;0.48274287926241066
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;59;0.9999998091864075;0.4827164525362566
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;60;0.9999998168189512;0.48283053102788154
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;61;0.9999998320840385;0.4827152030456583
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;62;0.9999998397165822;0.4827098302360856
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;63;0.9999998397165822;0.48274519082001754
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;64;0.9999998626142134;0.48247804973010067
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;65;0.9999998778793008;0.48273313323574396
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;66;0.9999998778793008;0.482836840955403
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;67;0.9999998855118445;0.4830320738613877
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;68;0.9999998931443882;0.48334600837421093
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;69;0.9999999160420193;0.4834420942012203
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;70;0.9999999313071067;0.48307618087950766
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;71;0.9999999389396504;0.4830270758989944
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;72;0.999999946572194;0.48317307887540595
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;73;0.999999946572194;0.48303363572463553
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;74;0.9999999542047378;0.48259950021625564
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;75;0.9999999618372815;0.4824859839953999
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;76;0.9999999694698252;0.48270383268121375
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;77;0.9999999771023689;0.4827774901519837
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;78;0.9999999771023689;0.4826710960275383
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;79;0.9999999847349126;0.48228881437898785
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;80;0.9999999847349126;0.48185211741488143
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;81;0.9999999847349126;0.48204834991334466
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;82;0.9999999847349126;0.48215680569727726
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;83;0.9999999847349126;0.4822691349020646
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;84;0.9999999923674563;0.4824628059448014
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;85;0.9999999923674563;0.4823850251550571
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;86;0.9999999923674563;0.4822930626470221
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;87;0.9999999923674563;0.4824600570654851
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;88;0.9999999923674563;0.48264866767129877
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;89;0.9999999923674563;0.4825196577670241
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;90;0.9999999923674563;0.4821900421471921
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;91;0.9999999923674563;0.4820792748056527
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;92;0.9999999923674563;0.48220978409864523
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;93;0.9999999923674563;0.4823481027078773
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;94;0.9999999923674563;0.48217286165146545
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;95;0.9999999923674563;0.4819540133731729
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;96;0.9999999923674563;0.4821140106442855
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;97;0.9999999923674563;0.4824609941834338
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;98;0.9999999923674563;0.4825427733430927
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;99;0.9999999923674563;0.4821234442983027
Kd_Tanimoto-circular.txt;Kp_GS-KINDOM_L5_Sp4.0_Sc4.0.txt;Cartesian;Setting 4;100;0.9999999923674563;0.48177377435436786
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;1;0.585682103852861;0.5744266065673294
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;2;0.7900814463002854;0.7876087818054986
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;3;0.8557236532005277;0.8421207112126415
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;4;0.8779809489755088;0.860895043058452
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;5;0.8850158468459616;0.8602134197585354
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;6;0.8953247683910416;0.869133995707692
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;7;0.9058901445833085;0.8786660193013942
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;8;0.9057386694453744;0.8785584299550836
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;9;0.9075452614699178;0.879980059356757
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;10;0.9127370028330187;0.8855766132996131
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;11;0.9142109811548539;0.8871925249662341
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;12;0.9201965851033567;0.8878533608633168
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;13;0.9234408132434179;0.8915803386783973
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;14;0.923250003554327;0.8907217680630992
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;15;0.9234163376660054;0.8908277765492294
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;16;0.9263296778915875;0.8913784246746471
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;17;0.9292660132492726;0.8926630461940064
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;18;0.929199850345013;0.8919968135673418
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;19;0.9312746525074025;0.8952845848143298
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;20;0.9308899757789921;0.8947261777544626
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;21;0.9295495017504694;0.8944119863362803
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;22;0.9306817257731311;0.8954204842774369
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;23;0.9338544626639871;0.8975883160259428
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;24;0.9337982686506647;0.893344396931823
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;25;0.935164184949642;0.8925735913127554
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;26;0.9353179751182018;0.8926196724784781
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;27;0.9359526604755535;0.8922041788130938
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;28;0.9362090983471563;0.8936230644229597
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;29;0.9365779724752086;0.8940883824402412
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;30;0.9379551976149145;0.8962886309078517
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;31;0.9367629170006581;0.8951276072154819
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;32;0.9372932414484257;0.8936801570975261
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;33;0.9377183724982414;0.8947572498338734
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;34;0.9380779550495704;0.8942880614347706
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;35;0.9382634070364433;0.8944611383683306
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;36;0.9384671548948827;0.8940329796506953
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;37;0.9385180625022201;0.8928085761846503
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;38;0.9393355514010822;0.8927298784209496
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;39;0.939161280341108;0.8926036458269925
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;40;0.9393304851746404;0.8927121800552502
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;41;0.9394672942580489;0.8921750328391904
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;42;0.9405547253738302;0.8920289395535397
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;43;0.9412356735986317;0.8930395089666571
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;44;0.9411851811870042;0.892958503510509
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;45;0.9401799336584358;0.8910383398569558
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;46;0.9397439865506786;0.8897955657053643
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;47;0.9407525430632393;0.8904816771945292
Kd_Tanimoto-circular.txt;Kp_GO-BP-log__GaussianK_gamma_1e-04.txt;Linear;Setting 1;48;0.9405788486639736;0.8901244209645318
